committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M9,202209159528477448,21B,B4AF6B54450694BE9B7E,1629660,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-08-04 00:00:00,2.77,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-16 14:40:22.487,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091520221575533049,ARLINGTON,222191891,OTHER,,2022,SB,4091520221575577070,https://docquery.fec.gov/cgi-bin/fecimg/?202209159528477448,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,YE,202201149474985328,21B,B6A1B255672BF4B75905,1556099,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-12-10 00:00:00,2.79,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-01-15 03:34:50.899,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011520221388597033,ARLINGTON,222191891,OTHER,,2022,SB,4011520221388630714,https://docquery.fec.gov/cgi-bin/fecimg/?202201149474985328,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M7,202207149518471272,21B,B6D5AF5C2383F42808CF,1611182,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-06-30 00:00:00,2.79,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-29 03:37:44.897,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071420221540347624,ARLINGTON,222191891,OTHER,,2022,SB,4072820221553368356,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518471272,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M10,202110159467590762,21B,BDA5426551FF74041B82,1543791,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-09-28 00:00:00,2.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-03 03:56:42.715,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4101620211373837247,ARLINGTON,222191891,OTHER,,2022,SB,4110320211376972146,https://docquery.fec.gov/cgi-bin/fecimg/?202110159467590762,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M6,202106179449196306,21B,B06D2B4A9DED948F7AD4,1520355,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-05-06 00:00:00,2.86,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-23 04:55:41.07,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4061820211308552041,ARLINGTON,222191891,OTHER,,2022,SB,4062320211309667852,https://docquery.fec.gov/cgi-bin/fecimg/?202106179449196306,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M9,202209159528477447,21B,BB5C76919B6A24ECFAB5,1629660,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-08-01 00:00:00,3.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-16 14:40:22.487,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091520221575533049,ARLINGTON,222191891,OTHER,,2022,SB,4091520221575577067,https://docquery.fec.gov/cgi-bin/fecimg/?202209159528477447,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564104,21B,B50A6FBEF8181440FAE3,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-10 00:00:00,3.06,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.89,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519384,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564104,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399186,21B,BBD223592F5E64200AC7,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-17 00:00:00,3.06,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.073,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052965,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399186,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M9,202109169466698512,21B,BA247C4C1A98A4025986,1538231,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-08-02 00:00:00,3.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-09-17 03:53:01.806,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091720211370875032,ARLINGTON,222191891,OTHER,,2022,SB,4091720211371023156,https://docquery.fec.gov/cgi-bin/fecimg/?202109169466698512,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399187,21B,B65F58B052516464F87D,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-21 00:00:00,3.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.073,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052969,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399187,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M9,202209159528477455,21B,B1CEC6C4237B64C67B74,1629660,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-08-23 00:00:00,3.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-16 14:40:22.492,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091520221575533049,ARLINGTON,222191891,OTHER,,2022,SB,4091520221575577090,https://docquery.fec.gov/cgi-bin/fecimg/?202209159528477455,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399185,21B,B6CC837FFD2E04C37891,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-13 00:00:00,3.21,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.073,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052963,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399185,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M7,202207149518471265,21B,BACC4CF79B94940A09A7,1611182,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-06-02 00:00:00,3.26,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-29 03:37:44.895,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071420221540347624,ARLINGTON,222191891,OTHER,,2022,SB,4072820221553368335,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518471265,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M7,202107189451679723,21B,B1C3DC6C866494102A79,1528379,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-06-22 00:00:00,3.26,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-04 04:54:39.686,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071920211321070017,ARLINGTON,222191891,OTHER,,2022,SB,4080420211324603002,https://docquery.fec.gov/cgi-bin/fecimg/?202107189451679723,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399190,21B,BF013C169535446149E6,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-31 00:00:00,3.26,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.084,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052979,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399190,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M5,202205169512362069,21B,BCE5F37646953450591B,1594533,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-04-07 00:00:00,3.31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:40.445,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4051620221486556019,ARLINGTON,222191891,OTHER,,2022,SB,4051620221486615664,https://docquery.fec.gov/cgi-bin/fecimg/?202205169512362069,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M9,202209159528477452,21B,B3AB629B556BC4318BC7,1629660,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-08-14 00:00:00,3.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-16 14:40:22.491,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091520221575533049,ARLINGTON,222191891,OTHER,,2022,SB,4091520221575577082,https://docquery.fec.gov/cgi-bin/fecimg/?202209159528477452,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564105,21B,B6A43CA12A7AB4FEFA6E,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-15 00:00:00,3.39,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.891,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519388,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564105,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564105,21B,B2BB6200D006144B99A0,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-14 00:00:00,3.43,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.891,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519387,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564105,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564107,21B,B64D4DF09D180444C825,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-21 00:00:00,3.43,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.893,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519393,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564107,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,YE,202201149474985330,21B,B3CF58CFD05CB497098A,1556099,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-12-20 00:00:00,3.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-01-15 03:34:50.901,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4011520221388597033,ARLINGTON,222191891,OTHER,,2022,SB,4011520221388630720,https://docquery.fec.gov/cgi-bin/fecimg/?202201149474985330,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399189,21B,BDC20B9EB033840A88EF,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-26 00:00:00,3.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.084,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052975,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399189,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M6,202206169514918138,21B,BC57C0625DD4F434DA24,1602470,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-05-18 00:00:00,3.52,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-18 03:36:21.271,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4061720221530229010,ARLINGTON,222191891,OTHER,,2022,SB,4061720221530346765,https://docquery.fec.gov/cgi-bin/fecimg/?202206169514918138,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564103,21B,BA67289C80F7A469CB1E,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-09 00:00:00,3.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.891,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519383,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564103,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M2,202103189441291793,30B,B2FBE15BBE7B9471599A,1504798,ORG,ORGANIZATION,,,WALMART,NM,,,,,FOOD/WATER FOR VOLUNTEERS,X,,2021-01-14 00:00:00,3.78,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-03-20 03:52:21.48,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4031920211261754057,ALBUQUERQUE,871122620,OTHER,,2022,SB,4032020211261912355,https://docquery.fec.gov/cgi-bin/fecimg/?202103189441291793,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M6,202106179449196311,21B,BF567F31F966D452D958,1520355,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-05-27 00:00:00,3.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-23 04:55:41.071,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4061820211308552041,ARLINGTON,222191891,OTHER,,2022,SB,4062320211309667865,https://docquery.fec.gov/cgi-bin/fecimg/?202106179449196311,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M5,202205169512362070,21B,B0119EFC957B049B0A9F,1594533,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-04-11 00:00:00,3.86,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:40.447,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4051620221486556019,ARLINGTON,222191891,OTHER,,2022,SB,4051620221486615667,https://docquery.fec.gov/cgi-bin/fecimg/?202205169512362070,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M7,202207149518471269,21B,BF18D2759BA04453DA85,1611182,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-06-17 00:00:00,3.96,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-29 03:37:44.896,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071420221540347624,ARLINGTON,222191891,OTHER,,2022,SB,4072820221553368346,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518471269,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M7,202207149518471269,21B,B27C9DEA324E04EB6872,1611182,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-06-16 00:00:00,3.99,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-07-29 03:37:44.896,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071420221540347624,ARLINGTON,222191891,OTHER,,2022,SB,4072820221553368345,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518471269,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M5,202105199446962370,21B,BF8DF90205BFC4FF9B96,1516890,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-04-20 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-05-20 04:54:49.405,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4052020211294852052,ARLINGTON,222191891,OTHER,,2022,SB,4052020211295615047,https://docquery.fec.gov/cgi-bin/fecimg/?202105199446962370,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M6,202106179449196308,21B,B49EF0F522625472E920,1520355,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-05-14 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-23 04:55:41.07,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4061820211308552041,ARLINGTON,222191891,OTHER,,2022,SB,4062320211309667858,https://docquery.fec.gov/cgi-bin/fecimg/?202106179449196308,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M7,202107189451679721,21B,BBB68A7743E4840AD929,1528379,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-06-14 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-04 04:54:39.685,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071920211321070017,ARLINGTON,222191891,OTHER,,2022,SB,4080420211324602996,https://docquery.fec.gov/cgi-bin/fecimg/?202107189451679721,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M7,202107189451679722,21B,BF90EEB2814AD431DB1E,1528379,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-06-18 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-04 04:54:39.686,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4071920211321070017,ARLINGTON,222191891,OTHER,,2022,SB,4080420211324603001,https://docquery.fec.gov/cgi-bin/fecimg/?202107189451679722,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M9,202109169466698519,21B,BC3FBDF02231A467DB67,1538231,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-08-30 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-09-17 03:53:01.808,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4091720211370875032,ARLINGTON,222191891,OTHER,,2022,SB,4091720211371023178,https://docquery.fec.gov/cgi-bin/fecimg/?202109169466698519,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M11,202111159468494181,21B,BE9FA753F1930419D87F,1548158,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-10-12 00:00:00,4.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-16 12:22:50.351,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4111620211378391006,ARLINGTON,222191891,OTHER,,2022,SB,4111620211378588348,https://docquery.fec.gov/cgi-bin/fecimg/?202111159468494181,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M8,202208159525399184,21B,BB7A6A794FB2B4F768C0,1624075,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-07-07 00:00:00,4.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-18 03:37:32.073,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4081520221564798126,ARLINGTON,222191891,OTHER,,2022,SB,4081720221565052959,https://docquery.fec.gov/cgi-bin/fecimg/?202208159525399184,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M11,202111159468494186,21B,B5C3DE5642C6F44AAB8E,1548158,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-10-26 00:00:00,4.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-16 12:22:50.353,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4111620211378391006,ARLINGTON,222191891,OTHER,,2022,SB,4111620211378588362,https://docquery.fec.gov/cgi-bin/fecimg/?202111159468494186,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M4,202205049502564104,21B,BD03E4215D5E642148F0,1591912,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-03-11 00:00:00,4.41,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-05-15 07:56:49.891,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4050420221474237047,ARLINGTON,222191891,OTHER,,2022,SB,4051420221486519385,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502564104,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2022,M6,202206169514918134,21B,B50DC2723C1C7417AB95,1602470,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2022-05-03 00:00:00,4.57,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-06-18 03:36:21.269,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4061720221530229010,ARLINGTON,222191891,OTHER,,2022,SB,4061720221530346753,https://docquery.fec.gov/cgi-bin/fecimg/?202206169514918134,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,2021,M5,202105199446962370,21B,B486E278A6DC846A8A95,1516890,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CREDIT CARD FEES,,,2021-04-16 00:00:00,4.59,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-05-20 04:54:49.405,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4052020211294852052,ARLINGTON,222191891,OTHER,,2022,SB,4052020211295615045,https://docquery.fec.gov/cgi-bin/fecimg/?202105199446962370,Other Federal Operating Expenditures,,,,,,
